index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
1849,"Nun liefert uns die Ethnologie wirklich Erscheinungen, die auf Grund jener objektiven Tatsache erklärt und in ein System gebracht werden können, die also zur Rechtfertigung einer vorübergehenden Paarung als eines ursprünglichen Zustandes der Menschen ausgenützt werden dürfen denn es bleibt zwar dabei die Frage offen, ob sie nicht auch anders zu erklären wären aber ich werde auch zeigen, daß eine jede andere Hypothese unbegründet ist.",0,0,1,Nein,,,X,"Nun liefert uns die Ethnologie wirklich Erscheinungen, die auf Grund jener objektiven Tatsache erklärt und in ein System gebracht werden können, die also zur Recht- fertigung einer vorübergehenden Paarung als eines ursprünglichen Zustandes der Menschen ausgenützt werden dürfen; denn es bleibt zwar dabei die Frage offen, ob sie nicht auch anders zu erklären wären; aber ich werde auch zeigen, daß eine jede andere Hypothese unbegründet ist."
1850,"Eine solche ethnologische Erscheinung ist nun erstens folgende wir finden in der Völkerkunde, daß bei den Naturvölkern diejenige Frau am meisten geachtet wird, welche die meisten Liebhaber aufweisen kann, d. h. die schon mit vielen anderen Männern gelebt hat.",0,0,1,Nein,,,X,"Eine solche ethnologische Erscheinung ist nun erstens folgende: wir finden in der Völkerkunde, daß bei den »Naturvölkern« diejenige Frau am meisten geachtet wird, welche die meisten Liebhaber aufweisen kann, d. h. die schon mit vielen anderen Männern gelebt hat."
1851,"Nunmehr dreht sich die Frage darum, ob diese Erscheinung im Sinne eines vollkommen freien Geschlechtsverkehrs oder aber der festgestellten vorübergehenden Paarung besser gedeutet werden kann.",0,0,1,Nein,,,X,"Nunmehr dreht sich die Frage darum, ob diese Er- scheinung im Sinne eines vollkommen freien Geschlechtsverkehrs oder aber der festgestellten vorübergehenden Paarung besser gedeutet werden kann."
1852,"Die Entscheidung darüber muß aber als über allen Zweifel erhoben angesehen werden denn erstens und vor allem muß geltend gemacht werden, daß wir über einunter den Menschen einen urkundlichen Beweis besitzen, aber keinen über einen vollständig freien Verkehr der Geschlechter, d. h. über einen von Tag zu Tag wechselnden Geschlechtsverkehr zweitens, es stimmt auch der Begriff der imrübergehenden Paarung eher mit der angeführten Tatsache, daß die meist geliebte Frau am meisten begehrt wird, überein, als derjenige eines überhaupt fingierten ganz losen Geschlechtsverkehrs daß eine Frau wirklich begehrt wurde, wird augenscheinlich sein, wenn sie gezwungen wurde bei einem Manne länger zu bleiben als wenn sie sich jeweils hingeben würde drittens, die Erklärung jener Erscheinung durch die vorübergehende Paarung stimmt auch eher mit der Art und Weise, wie die primitiven Menschen gelebt haben mögen wir werden sehen, daß das Leben schon ursprünglich und natürlich eine Arbeitsteilung zwischen dem männlichen und weiblichen Geschlechte verursacht hatte dies macht nun zur Notwendigkeit anzunehmen, daß ein jeder Mann auch für eine Frau und ein Kind für eine gewisse Zeit gesorgt haben muß, zumal als, wie wir gleichfalls finden werden, die Idee eines Lebenskommuuismus unter den ersten Menschen eine Fiktion ist.",0,0,1,Nein,,,X,"Die Entscheidung darüber muß aber als über allen Zweifel erhoben angesehen werden: denn erstens und vor allem muß geltend gemacht werden, daß wir über eine vorübergehende Paarung unter den Menschen einen urkundlichen Beweis besitzen, aber keinen über einen vollständig freien Verkehr der Ge- schlechter, d. h. über einen von Tag zu Tag wechselnden Geschlechtsverkehr; zweitens, es stimmt auch der Begriff der imrübergehenden Paarung eher mit der angeführten Tatsache, daß die meist geliebte Frau am meisten begehrt wird, überein, als derjenige eines überhaupt fingierten ganz losen Geschlechts- verkehrs: daß eine Frau wirklich begehrt wurde, wird augenscheinlich sein, wenn sie gezwungen wurde bei einem Manne länger zu bleiben als wenn sie sich jeweils hingeben würde; drittens, die Erklärung jener Erscheinung durch die vorübergehende Paarung stimmt auch eher mit der Art und Weise, wie die primitiven Menschen gelebt haben mögen: wir werden sehen, daß das Leben schon ursprünglich und natürlich eine Arbeitsteilung zwischen dem männlichen und weiblichen Geschlechte verursacht hatte; dies macht nun zur Notwendigkeit anzunehmen, daß ein jeder Mann auch für eine Frau und ein Kind für eine gewisse Zeit gesorgt haben muß, zumal als, wie wir gleich- falls finden werden, die Idee eines Lebenskommuuismus unter den ersten Menschen eine Fiktion ist."
1853,Eleutheropulos gehende Paarung als die erste allgemeine Form des Geschlechtsverkehrs unter den Menschen die größte Wahrscheinlichkeit vorhanden ist.,0,0,1,Nein,,,X,38 Eleutheropulos gehende Paarung als die erste allgemeine Form des Geschlechtsverkehrs unter den Menschen die größte Wahrscheinlichkeit vorhanden ist1).
1854,"Nun kennen vir freilich als eine allgemeine Sitte im entwickelteren Leben der Völker die geheiligte Prostitution, oder die Sitte der ins primae noctis des Rechtes auf die erstmalige Begattung für die Häuptlinge oder Könige und Priester wir wissen nämlich, daß ein jedes Mädchen später vor der monogamischen Verehelichung zuerst seine Jungfräulichkeit im Tempel einem jeden preisgehen mußte, oder daß später diese Sitte die beschränktere Form annahm, die Entwickelung bezw.",0,0,1,Nein,,,X,"Nun kennen vir freilich als eine allgemeine Sitte im entwickelteren Leben der Völker die geheiligte Prostitution, oder die Sitte der ins primae noctis (des Rechtes auf die erstmalige Begattung) für die Häuptlinge oder Könige und Priester2): wir wissen nämlich, daß ein jedes Mädchen später vor der (monogamischen) Verehelichung zuerst seine Jungfräulichkeit im Tempel einem jeden preisgehen mußte, oder daß später diese Sitte die beschränktere Form annahm, die Entwickelung bezw."
1855,"Aber wir haben auch keinen Grund, warum wir nicht auch diese Erscheinung mit der Theorie der Ursprünglichkeiterklären sollten, für die wir eben einen objektiven Anhaltspunkt haben denn will man aimehmen, jene Erscheinung der geheiligten Prostitution und des Rechtes auf die Einwirkung deute cui und setze voraus, daß ursprünglich die Frau einem jeden Manne angehört haben mag, so besteht dieser Gedanke auch, wenn wir mit der bereits ausgemittelten Wahrscheinlichkeit von der vorübergehenden Paarung ausgehen.",0,0,1,Nein,,,X,"Aber wir haben auch keinen Grund, warum wir nicht auch diese Erscheinung mit der Theorie der Ursprünglichkeit der vorübergehenden Paarung erklären sollten, für die wir eben einen objek- tiven Anhaltspunkt haben; denn will man aimehmen, jene Erscheinung der geheiligten Prostitution und des Rechtes auf die Einwirkung deute cui und setze voraus, daß ursprünglich die Frau einem jeden Manne angehört haben mag, so besteht dieser Gedanke auch, wenn wir mit der bereits aus- gemittelten Wahrscheinlichkeit von der vorübergehenden Paarung ausgehen."
1856,"steht also nach alledem fest, daß das Geschlechtsleben der ersten Menschen aller Wahrscheinlichkeit nach die Form der vorübergehenden Paarung gehabt hat d. h. Mann und Weib vereinigten sich, blieben aber auch zusammen bis zu einer Zeit nach der Geburt des Kindes.",0,0,1,Nein,,,X,"steht also nach alledem fest, daß das Geschlechtsleben der ersten Menschen aller Wahrscheinlichkeit nach die Form der vorübergehenden Paarung gehabt hat: d. h. Mann und Weib vereinigten sich, blieben aber auch zusammen bis zu einer Zeit nach der Geburt des Kindes."
1857,"Daß nun ein solches Verhältnis nichts Künstliches enthält, vielmehr ganz natürlich ist und auch ohne weiteres Besinnen von den ersten Menschen als das einzig mögliche verwirklicht wurde, kann die Naturwissenschaft.",0,0,1,Nein,,,X,"Daß nun ein solches Verhältnis nichts Künstliches enthält, vielmehr ganz natürlich ist und auch ohne weiteres Besinnen von den ersten Menschen als das einzig mögliche verwirklicht wurde, kann die Naturwissenschaft."
1858,"d. i. die Zoologie durch die Erscheinung unter den Tieren kontrollieren und bestätigen, daß auch andere Tiere sich für eine Begattungsperiode paaren, sich an der Ernährung der Brut zugleich beteiligen und dann auseinander gehenSomit ist nun aber umgekehrt auch klar, daß die bisher aufgestellten anderweitigen Theorien über das geschlechtliche Verhältnis unter den ersten  Damit wird freilich nicht gesagt, daß sie auch obligatorisch war und kein Mann mit einer Frau, wenn sie ihm gefiel und sie ihn festhalten konnte, lebenslänglich leben dürfte daher vgl.",0,0,1,Nein,,,X,"d. i. die Zoologie durch die Erscheinung unter den Tieren kontrollieren und bestätigen, daß auch andere Tiere sich für eine Begattungsperiode paaren, sich an der Ernährung der Brut zugleich beteiligen und dann auseinander gehen- Somit ist nun aber umgekehrt auch klar, daß die bisher aufgestellten anderweitigen Theorien über das geschlechtliche Verhältnis unter den ersten 1) Damit wird freilich nicht gesagt, daß sie auch obligatorisch war und kein Mann mit einer Frau, wenn sie ihm gefiel und sie ihn festhalten konnte, lebenslänglich leben dürfte; daher vgl."
1859,"GirandTeulon, Los gens de la kamille, S.  ff., Lubbock, Origin of civilisation, S., Morgan, Die Urgesellschaft und Post, die Geschlechtsgenossenschaft Ze.",0,0,1,Nein,,,X,"Girand-Teulon, Los gens de la kamille, S. 69 ff., Lubbock, Origin of civilisation (1870), S. 110, Morgan, Die Urgesellschaft und Post, die Ge- schlechtsgenossenschaft Ze."
1860,"Daß die Mädchen sich anfangs einem jeden, d. h. wohl nicht obligatorisch, sondern demjenigen oder denjenigen hingaben, die sie wollten, ist durch die griechischen oder überhaupt alten AphroditeKutte zur Genüge beglaubigt.",0,0,1,Nein,,,X,"3) Daß die Mädchen sich anfangs einem jeden, d. h. wohl nicht obligatorisch, sondern demjenigen oder denjenigen hingaben, die sie wollten, ist durch die griechischen oder überhaupt alten Aphrodite-Kutte zur Genüge beglaubigt."
1861,"Menschen zu verwerfen sind und ich will hier auch direkt beweisen, daß sie unbegründet und irrig sind.",0,0,1,Nein,,,X,"39 Menschen zu verwerfen sind und ich will hier auch direkt beweisen, daß sie unbegründet und irrig sind."
1862,"Es gibt eine stattliche Zahl von Ethnologen und Zoologen, die die Ansicht vertreten, ursprünglich habe unter den Menschen monogcnnes Familienleben geherrscht Dieser Meinung sind Darwin, A.Rauber, H.E.Ziegler, Starcke, Westermarck, Ernst Großes u. a. und insofern man das Problem nicht einfach aus der Zoologie ableitet, wird im Einvernehmen auch mit den Ethnologen für die Notwendigkeit einer ursprünglichen Monogamie ein psychologischer Grund angeführt.",0,0,1,Nein,,,X,"Es gibt eine stattliche Zahl von Ethnologen und Zoologen, die die Ansicht vertreten, ursprünglich habe unter den Menschen monogcnnes Familienleben geherrscht Dieser Meinung sind Darwin1), A.Rauber2), H.E.Ziegler3), Starcke4), Westermarck5), Ernst Großes) u. a. und insofern man das Problem nicht einfach aus der Zoologie ableitet 7), wird im Einvernehmen auch mit den Ethnologen für die Notwendigkeit einer ursprünglichen Monogamie ein psychologischer Grund angeführt."
1863,"Ziegler konstruiert die Ursprünglichkeit der Monogamie psychologisch folgendermaßen Liebe der Gatten zueinander, die Eifersucht bei beiden Geschlechtern und die Liebe der Eltern zu ihren Kindern sind die mächtigsten Triebe des Menschen, die bei normalen Individuen mit überwältigender Kraft austreten, so daß man an ihrer instinktiven Natur nicht zweifeln kann nun aber, sagt man hier wer diese psychologische Tatsache erkannt hat, der wird niemals glauben wollen, daß im ganzen Menschengeschlecht ursprünglich ein Zustand geherrscht habe, welcher diesen müchtigsten Trieben direkt zuwider läuft.",0,0,1,Nein,,,X,"Ziegler konstruiert die Ursprünglichkeit der Monogamie psychologisch folgendermaßen: »Liebe der Gatten zueinander, die Eifersucht bei beiden Ge- schlechtern und die Liebe der Eltern zu ihren Kindern« sind die mächtigsten Triebe des Menschen«, die »bei normalen Individuen mit überwältigender Kraft austreten, so daß man an ihrer instinktiven Natur nicht zweifeln kann«; nun aber, sagt man hier: »wer diese psychologische Tatsache erkannt hat, der wird niemals glauben wollen, daß im ganzen Menschengeschlecht ursprünglich ein Zustand geherrscht habe, welcher diesen müchtigsten Trieben direkt zuwider läuft«8)."
1864,"Man sieht, die Polemik Zieglers gilt der anderen von den bestehenden Theorien, der Promisknitätslehre, die wir bald als irrig kennen lernen werden.",0,0,1,Nein,,,X,"Man sieht, die Polemik Zieglers gilt der anderen von den be- stehenden Theorien, der Promisknitätslehre, die wir bald als irrig kennen lernen werden."
1865,"Ich berücksichtige hier nur dies, daß Ziegler durch seine Beweisführung zugunsten der Ursprünglichkeit einer Monogamie sprechen will.",0,0,1,Nein,,,X,"Ich berücksichtige hier nur dies, daß Ziegler durch seine Beweisführung zugunsten der Ursprünglichkeit einer Monogamie sprechen will."
1866,"In diesem Falle muß nun geltend gemacht werden, daß die psychologische Analyse Zieglers ungenügend ist er läßt willkürlich die andere gleichfalls starke psychologische Tatsache außer acht, daß der Mensch auch immer neues begehrt.",0,0,1,Nein,,,X,"In diesem Falle muß nun geltend gemacht werden, daß die psychologische Analyse Zieglers ungenügend ist: er läßt willkürlich die andere gleichfalls starke »psychologische Tatsache« außer acht, daß der Mensch auch immer neues begehrt."
1867,"Somit ist klar, daß es keinen Grund gibt, warum man aus der Liebe der Eltern die Monogamie und nicht vielmehr aus dem wechselnden Begehren die Promisknität als das Ursprüngliche beweisen sollte denn der Grund, daß ein derartiges Begehren etwa eine Entartung des neuen Menschen wäre, ist einmal durch die Geschichte der Ehebrüche und das Verhalten des Mannes den Prostituierten gegenüber von jeher und zweitens um auch die  Darwin, Die Abstammung des Menschen, ",0,0,1,Nein,,,X,"Somit ist klar, daß es keinen Grund gibt, warum man aus der Liebe der Eltern die Monogamie und nicht vielmehr aus dem wechselnden Begehren die Promisknität als das Ursprüngliche beweisen sollte; denn der Grund, daß ein derartiges Begehren etwa eine Entartung des neuen Menschen wäre, ist einmal durch die Geschichte der Ehebrüche und das Verhalten des Mannes den Prostituierten gegenüber von jeher und zweitens um auch die 1) Darwin, Die Abstammung des Menschen, 20."
1868,B. der Affen widerlegt jedes Affenweibchen fühlt sich von jedem jeweils stärkeren Männchen hingezogen und es wird nur durch große Anstrengungen des Männchens in Zucht gehalten umgekehrt wird jedenfalls auch das Männchen in gegebenem Falle ein anderes Weibchen nicht gering schätzen.,0,0,1,Nein,,,X,B. der Affen widerlegt: jedes Affenweibchen fühlt sich von jedem jeweils stärkeren Männchen hingezogen und es wird nur durch große Anstrengungen des Männchens in »Zucht« gehalten; umgekehrt wird jedenfalls auch das Männchen in gegebenem Falle ein anderes Weibchen nicht gering schätzen.
1869,"Daß nun aber mit dem ersten Auftreten des Menschen auf die Weltbühne dies sich plötzlich verändert hätte, widerspricht dem Entwicklungsstandpunkte Zieglers und wir haben auch keinen Grund, dies anzunehmen.",0,0,1,Nein,,,X,"Daß nun aber mit dem ersten Auftreten des Menschen auf die Weltbühne dies sich plötzlich verändert hätte, widerspricht dem Entwicklungsstandpunkte Zieglers und wir haben auch keinen Grund, dies anzunehmen."
1870,"Es mag sein, daß auch bei den Tieren mit dauernder Paarung ein psychisches Verhältnis zwischen den gepaarten Individuen zu finden ist aber logisch ist es unzulässig, umgekehrt aus diesem Verhältnisse, nennen wir es, auf die Monogamie zu schließen denn es muß eben angenommen werden, daß die von aller Begehrlichkeit befreite Liebe eben erst das Produkt der Monogamie ist d. h. Ziegler begeht den Fehler, daß er umgekehrt aus der in der Geschichte auftretenden Erscheinung der Liebe der Eltern zueinander auf die Ursprünglichkeit der Monogamie schließt.",0,0,1,Nein,,,X,"Es mag sein, daß auch bei den Tieren mit »dauernder Paarung"" »ein psychisches Verhältnis zwischen den gepaarten Individuen« zu finden ist; aber logisch ist es unzulässig, umgekehrt aus diesem Verhältnisse, nennen wir es Liebe der Eltern zueinander, auf die Monogamie zu schließen: denn es muß eben angenommen werden, daß die von aller Begehrlichkeit befreite Liebe eben erst das Produkt der Monogamie ist; d. h. Ziegler begeht den Fehler, daß er umgekehrt aus der in der Geschichte auftretenden Erscheinung der Liebe der Eltern zueinander auf die Ursprünglichkeit der Monogamie schließt."
1871,"Schlimm steht es aber gleichfalls, wenn man aus der Liebe der Eltern zu dem Kinde auf eine Monogamie zurückschlieszen will denn unter den übrigen Tieren ist eine lebenslängliche Liebe zu dem Produkte der geschlechtlichen Verbindung vollständig unbekannt.",0,0,1,Nein,,,X,"Schlimm steht es aber gleichfalls, wenn man aus der Liebe der Eltern zu dem Kinde auf eine Monogamie zurückschlieszen will: denn unter den übrigen Tieren ist eine lebenslängliche Liebe zu dem Produkte der geschlechtlichen Verbindung vollständig unbekannt2)."
1872,"Somit hat also Ziegler, indem er von der Kinderliebe auf die Monogamie zurückschloß, auch seinen naturwissenschaftlichen Standpunkt verlassen, und er beging den Fehler, aus der in der Geschichte auftretenden Kinderliebe auf die Ursprünglichkeit der Monogamie zu schließen, anstatt, wie logisch, anzunehmen, mit der Monogamie sei auch die lebenslängliche Liebe entstanden denn daß die vorübergehende erste Liebe der Eltern zu der Brut nicht als ein Beweis für die Monogamie angeführt werden darf, zeigen alle Tiere, die nur in Begattung oder vorübergehender Paarung leben und doch ihre Jungen, bis sie sich davon machen können, nicht im Stiche lassen.",0,0,1,Nein,,,X,"Somit hat also Ziegler, indem er von der Kinder- liebe auf die Monogamie zurückschloß, auch seinen naturwissenschaftlichen Standpunkt verlassen, und er beging den Fehler, aus der in der Geschichte auftretenden Kinderliebe auf die Ursprünglichkeit der Monogamie zu schließen, anstatt, wie logisch, anzunehmen, mit der Monogamie sei auch die lebenslängliche Liebe entstanden; denn daß die vorübergehende erste Liebe der Eltern zu der Brut3) nicht als ein Beweis für die Monogamie angeführt werden darf, zeigen alle Tiere, die nur in Begattung oder vorüber- gehender Paarung leben und doch ihre Jungen, bis sie sich davon machen können, nicht im Stiche lassen."
1873,"Vielmehr umgekehrt daß bei den Menschen  Mir hier etwa den Vorwurf machen zu wollen, daß doch der zoologische Garten kein richtiger Ort zur Beobachtung der Tiere ist, weil sie hier degenerieren, ist nichtig denn Degeneration hat in dem im Texte besprochenen Fall nichts zu schaffen oder glaubt man etwa, daß die monogam sittlich gesinnten Affen im zoologischen Garten soweit verkommen, daß sie lasterhaft und zuchtlos werden?",0,0,1,Nein,,,X,"Vielmehr umgekehrt: daß bei den Menschen 1) Mir hier etwa den Vorwurf machen zu wollen, daß doch der zoologische Garten kein richtiger Ort zur Beobachtung der Tiere ist, weil sie hier degenerieren, ist nichtig: denn Degeneration hat in dem im Texte besprochenen Fall nichts zu schaffen; oder glaubt man etwa, daß die monogam sittlich gesinnten Affen im zoologischen Garten soweit verkommen, daß sie lasterhaft und zuchtlos werden?"
1874,"Ja es ist überhaupt unverantwortlich das Wort Liebe, welches doch menschliche Verhältnisse darstellt, auf das bewußtlose Verhältnis der Mutter zu ihren Kleinen unter den übrigen Tieren anzuwenden.",0,0,1,Nein,,,X,"2) Ja es ist überhaupt unverantwortlich das Wort Liebe, welches doch menschliche Verhältnisse darstellt, auf das bewußtlose Verhältnis der Mutter zu ihren Kleinen unter den übrigen Tieren anzuwenden."
1875,"sich die Gepaarten, sagen wir, nach der Entwöhnung des Kindes getrennt haben, so daß das Kind ganz der Mutter überlassen und event.",0,0,1,Nein,,,X,"41 sich die Gepaarten, sagen wir, nach der Entwöhnung des Kindes getrennt haben, so daß das Kind ganz der Mutter überlassen und event."
1876,"unter die Obhut des jeweiligen neuen Vaters gestellt wurde, bis er selbständig wurde, beweist einerseits die Erscheinung des Sippenkinderrechts des gewöhnlich sogenannten Mutterrechtes und andererseits ist es möglich durch die gesellschaftlichen Verhältnisse, unter denen die vorübergehende Paarung der ersten Menschen sich vollzieht.",0,0,1,Nein,,,X,"unter die Obhut des jeweiligen neuen Vaters gestellt wurde1), bis er selbständig wurde, beweist einerseits die Erscheinung des Sippenkinderrechts (des gewöhnlich sogenannten Mutterrechtes) und andererseits ist es möglich durch die gesell- schaftlichen Verhältnisse, unter denen die vorübergehende Paarung der ersten Menschen sich vollzieht."
1877,"Hier steht aber auf alle Fälle fest, daß Ziegler die Ursprünglichkeit der Monogamie nicht bewiesen hat.",0,0,1,Nein,,,X,"Hier steht aber auf alle Fälle fest, daß Ziegler die Ursprüng- lichkeit der Monogamie nicht bewiesen hat."
1878,"Die Annahme Schäffles und anderer, die Monogamie unter den Menschen sei schon deshalb von der Natur eingesetzt, weil sie die zwei Geschlechter der Zahl nach gleich hervorbringt diese Annahme kann höchstens als ein Grund dafür angeführt werden, daß man die Monogamie als das richtige, daß seinsollende Geschlechtsverhältnis unter den Menschen demonstrieren möchte.",0,0,1,Nein,,,X,"Die Annahme Schäffles und anderer, die Monogamie unter den Menschen sei schon deshalb von der Natur eingesetzt, weil sie die zwei Ge- schlechter der Zahl nach gleich hervorbringt — diese Annahme kann höchstens als ein Grund dafür angeführt werden, daß man die Monogamie als das richtige, daß seinsollende Geschlechtsverhältnis unter den Menschen demon- strieren möchte."
1879,"Nun haben freilich auch Ethnologen versucht, aus den Erscheinungen im Leben der Völker die Monogamie als den ursprünglichen Zustand abzuleiten.",0,0,1,Nein,,,X,"Nun haben freilich auch Ethnologen versucht, aus den Erscheinungen im Leben der Völker die Monogamie als den ursprünglichen Zustand abzu- leiten."
1880,"Aber der Hauptbeweis, den man dabei anführt, kann in keinem Falle über die Form des ursprünglichen Geschlechtslebens entscheiden.",0,0,1,Nein,,,X,"Aber der Hauptbeweis, den man dabei anführt, kann in keinem Falle über die Form des ursprünglichen Geschlechtslebens entscheiden."
1881,"Ob es nun je unter den Menschen Inzucht oder anest gegeben hat oder nicht, werden wir an geeigneter Stelle kennen lernen.",0,0,1,Nein,,,X,"Ob es nun je unter den Menschen Inzucht oder anest gegeben hat oder nicht, werden wir an geeigneter Stelle kennen lernen."
1882,"Es ist aber hier klar, daß mit der Feststellung der vorübergehenden Paarung als des ursprünglichen Geschlechtslebens unter den Menschen die Inzuchtslehre von vornherein ihre Beweiskraft verliert denn die vorübergehende Paarung kann auch ohne Inzucht gedacht werden.",0,0,1,Nein,,,X,"Es ist aber hier klar, daß mit der Feststellung der vorüber- gehenden Paarung als des ursprünglichen Geschlechtslebens unter den Menschen die Inzuchtslehre von vornherein ihre Beweiskraft verliert; denn die vorüber- gehende Paarung kann auch ohne Inzucht gedacht werden."
1883,"Das Problem von der Inzucht zuerst zu bestimmen, wäre nur nötig, wenn man als ursprünglichen Zustand des Geschlechtslebens die Promiskuität annehmen dürfte.",0,0,1,Nein,,,X,"Das Problem von der Inzucht zuerst zu bestimmen, wäre nur nötig, wenn man als ursprüng- lichen Zustand des Geschlechtslebens die »Promiskuität« annehmen dürfte."
1884,"Somit kommen hier nur solche Beweise der Ethnologen in Betracht, die direkt für die Monogamie als die ursprüngliche Form des Geschlechtsverkehrs angebracht werden.",0,0,1,Nein,,,X,"Somit kommen hier nur solche Beweise der Ethnologen in Betracht, die direkt für die Monogamie als die ursprüngliche Form des Geschlechtsverkehrs angebracht werden."
1885,"Aber auch diese Beweise sind nicht geeignet, irgend eine Hypothese von dem Ursprung des Geschlechtslebens der Völker zu begründen.",0,0,1,Nein,,,X,"Aber auch diese Beweise sind nicht geeignet, irgend eine Hypothese von dem Ursprung des Geschlechtslebens der Völker zu begründen."
1886,"B., bei den Tibetanern herrscht die Polyandrie und die Kinder nennen den ältesten Mann ihrer Mutter Vater, die übrigen Männer aber nur Onkel.",0,0,1,Nein,,,X,"B., bei den Tibetanern herrscht die Polyandrie und die Kinder nennen den ältesten Mann ihrer Mutter Vater, die übrigen Männer aber nur Onkel."
1887,"Es ist aber nicht zulässig, aus solchen Erscheinungen die Monogamie als das Ursprüngliche zu beweisen denn es besteht auch die logische Möglichkeit, dieselbe auch durch festgestellte vorübergehende Paarung zu erklären, indem die Polyandrie als eine spätere lokale Entwicklungsform aus  Vgl.",0,0,1,Nein,,,X,"Es ist aber nicht zulässig, aus solchen Erscheinungen die Mono- gamie als das Ursprüngliche zu beweisen; denn es besteht auch die logische Möglichkeit, dieselbe auch durch festgestellte vorübergehende Paarung zu er- klären, indem die Polyandrie als eine spätere lokale Entwicklungsform aus 1) Vgl."
1888,"Dies wird sich denn wirklich auch rechtfertigen lassen, wenn wir die Ursachen dieser Entwicklung erfahren werden.",0,0,1,Nein,,,X,"Dies wird sich denn wirklich auch rechtfertigen lassen, wenn wir die Ursachen dieser Entwicklung erfahren werden."
1889,"D. h. wenn man aus jenem Beispiele auf die Monogamie als die Urform des Geschlechtslebens schließt, so tut man es, weil man es so haben möchte.",0,0,1,Nein,,,X,"D. h. wenn man aus jenem Beispiele auf die Monogamie als die Urform des Geschlechtslebens schließt, so tut man es, weil man es so haben möchte."
1890,"Sonst ist ja, um nur noch eines zu erwähnen, nicht gut möglich, zu meinen die Dauer der Säugezeit war meist noch eine viele Jahre lange, vielleicht war in dieser Zeit den Frauen der Geschlechtsverkehr untersagt und zugleich anzunehmen, ursprünglich herrschten monogame Verhältnisse!",0,0,1,Nein,,,X,"Sonst ist ja, um nur noch eines zu erwähnen, nicht gut möglich, zu meinen: »die Dauer der Säugezeit war meist noch eine viele Jahre lange, vielleicht war in dieser Zeit den Frauen der Geschlechtsverkehr untersagt« und zugleich anzunehmen 2), ursprünglich herrschten monogame Verhältnisse!"
1891,"Starckes und Westerniarcks Verdienst ist nicht das, daß sie die Monogamie wirklich zu einer begründeten Hypothese des ursprünglichen Geschlechtslebens unter den Menschen erhoben haben.",0,0,1,Nein,,,X,"Starckes und Westerniarcks Verdienst ist nicht das, daß sie die Monogamie wirklich zu einer begründeten Hypothese des ursprünglichen Ge- schlechtslebens unter den Menschen erhoben haben."
1892,Im Gegensatz zu der Monogamie als der ersten Form des Geschlechtsverkehrs unter den Menschen steht eine andere Annahme über diese ersten Verhältnisse man nennt sie die Promiskuitätslehre nach ihr sollen die Menschen ursprünglich in einem Zustande einer vollständigen geschlechtlichen Ungebundenheit gelebt haben.,0,0,1,Nein,,,X,Im Gegensatz zu der Mono- gamie als der ersten Form des Geschlechtsverkehrs unter den Menschen steht eine andere Annahme über diese ersten Verhältnisse; man nennt sie die Promiskuitätslehre; nach ihr sollen die Menschen ursprünglich in einem Zu- stande einer vollständigen geschlechtlichen Ungebundenheit gelebt haben.
1893,"Diese Behauptung wurde von Bachofen als Hülsshpothese zur Erklärung des Mutterrechtes aufgestellt dann hat Morgau den Versuch gemacht, sie zu beweisen.",0,0,1,Nein,,,X,"Diese Behauptung wurde von Bachofen als Hülsshpothese zur Erklärung des »Mutterrechtes« aufgestellt3); dann hat Morgau den Versuch gemacht, sie zu beweisen«1)."
1894,"Nun habe ich aber früher auf die verkehrte Problemaufstellung aufmerksam gemacht, die hier überall stattfindet ich habe auch bereits erwähnt, daß man durch das Mutterrecht unmöglich zur Proiniskuität gelangen kann, da es event.",0,0,1,Nein,,,X,"Nun habe ich aber früher auf die verkehrte Problemauf- stellung aufmerksam gemacht, die hier überall stattfindet3); ich habe auch bereits erwähnt, daß man durch das »Mutterrecht« unmöglich zur Proinis- kuität gelangen kann, da es event."
1895,"Das gleiche gilt auch gegen diejenigen, welche die Promiskuität wegen der geheiligten Prostitution voraussetzen zu müssen glauben denn ich habe bereits gezeigt, wie diese Erscheinung durch die vorübergehende Paarung erklärt werden kann.",0,0,1,Nein,,,X,"Das gleiche gilt auch gegen diejenigen, welche die Promiskuität wegen der geheiligten Prostitution voraussetzen zu müssen glauben; denn ich habe bereits gezeigt, wie diese Er- scheinung durch die vorübergehende Paarung erklärt werden kann."
1896,"Ferner wird die Promiskuitätslehre auch von Max Lennau, studies in ancient hist, von Lubboct, Origin of civilisation,, von Bastian, Der Mensch in der Geschichte, von GirandTeulon, Les Origins de le famille, S.",0,0,1,Nein,,,X,"Ferner wird die Promiskuitätslehre auch von Max Lennau, studies in ancient hist- 1876, von Lubboct, Origin of civilisation 1870, 110, von Bastian, Der Mensch in der Geschichte, von Girand-Teulon, Les Origins de le famille, S."
1897,"ff., von Lippert, Kulturgeschichte, von Post, Die Geschlechtsgenossenschaft c., von den Sozialisten Engel, Der Ursprung der Familie, des Privateigentums und des Staates, von Bebel, Die Frau und der Sozialismus u. a. m. vertreten.",0,0,1,Nein,,,X,"69ff., von Lippert, Kulturgeschichte, von Post, Die Geschlechtsgenossenschaft 2c., von den Sozialisten Engel, Der Ursprung der Familie, des Privateigentums und des Staates 1892, von Bebel, Die Frau und der Sozialismus u. a. m. vertreten."
