,text,label
4391,"Nach dem, was im Tod Jesu geschah, macht die extreme Übertreibung nur Tertullian, der nicht nur rhetorisch als Jurist verärgert ist, sondern auch seine Affinität zum Verlust der Welt zum Ausdruck bringt, wenn er den Titel ""Casus mundi"" auf die Dunkelheit der Leidenschaft setzt.",2
4392,"Für das, was mit dem Tod Jesu geschah, macht extreme Übertreibung zuerst Tertullian, der nicht nur als rhetorischer Jurist frohlockt, sondern seine Affinität zum Verlust der Welt zum Ausdruck bringt, wenn er die Dunkelheit der Passion unter dem Titel der casus mundi zeigt.",2
4393,"Was mit dem Tod Jesu geschah, ist die extreme Übertreibung nur Tertullian, der nicht nur als Jurist revolutionär eifersüchtig ist, sondern seine Verbundenheit mit der Niederlage der Welt zum Ausdruck bringt, wenn er die Verdunkelung der Passion unter dem Titel des mundi Casus zeigt.",2
4394,"Für das, was nach dem Tod Jesu geschah, ist nicht nur Tertullian, der nicht nur eifersüchtig als Anwalt ist, sondern auch seine Affinität zum Weltuntergang zum Ausdruck bringt, wenn er die Finsternis mit dem Titel Casus mundi verhüllt.",2
4395,"[...] und wie daher in einer Zeit, in der Anatomie und Pathologie des menschlichen Körpers noch auf niedrigem Niveau waren, man es im Allgemeinen zu Recht für unheilvoll und unzulässig hielt, derartige chirurgische Eingriffe durchzuführen, die zwangsläufig zu einer enormen Störung der lebenden Maschinerie führten [...]",2
4396,"[...] und weil es zu der Zeit, als die Anatomie und Pathologie des menschlichen Körpers noch niedrig waren, im Allgemeinen völlig richtig und unangemessen war, Operationen durchzuführen, die eine massive Störung des lebenden Flugzeugs in [...] Fabriken verursachen mussten [...]",2
4397,"[...] und so, als Anatomie und Pathologie des menschlichen Körpers noch auf einem niedrigeren Niveau waren, war es zu Recht unheilbar und unfruchtbar, solche operativen Eingriffe durchzuführen, die eine enorme Störung der lebenden Maschinen verursachen mussten [...]",2
4398,"[...] und wie, in dieser Zeit, als Anatomie und Krankheit des menschlichen Körpers noch tiefer waren, war es im Allgemeinen richtig, dass es nicht gerechtfertigt und untadelig war, solche operativen Eingriffe zu tun, die eine enorme Störung in der lebenden Maschine verursachen sollten [...]",2
4399,"[...] und wie, zu der Zeit, als die Anatomie und die Pathologie des menschlichen Körpers noch auf einem niedrigeren Niveau waren, wurde es allgemein als verheerend und unwürdig, Operationen durchzuführen, die eine große Störung in der lebenden Maschine verursachen sollte [...]",2
4400,"[...] und wie es damals der Fall war, als die Anatomie und Pathologie des menschlichen Körpers noch auf einem tiefen Niveau waren, wurde es allgemein als unheilbar und unerbittlich angesehen, solche operativen Behandlungen durchzuführen, die zu großen Störungen in der lebenden Maschinenanlage geführt haben [...].",2
4401,Denn wie die Arbeit an ihren Formen und Inhalten ist auch die Mythologie ihrer Entstehung eine Reaktion auf eine Form der Arbeit an ihr und auf die erbliche Sturheit ihres Durchgangs durch die Geschichte.,2
4402,"Denn ebenso wie seine Figuren und Inhalte [Mythe], ist seine Entstehung auch ein Reagenz an ihm und eine erbliche Beharrlichkeit mit ihm in der Geschichte.",2
4403,"Denn wie die Arbeit an seinen Figuren und Inhalten [des Mythos] selbst, ist die Mythologie seiner Schöpfung ein Reagenz in einer Form der Arbeit an ihm und in der erblichen Hartnäckigkeit seiner Reise durch die Geschichte.",2
4404,"In der Tat, wie die Arbeit an seinen Formen und seinen Inhalten [des Mythos des Seins], ist auch die Mythologie seiner Bildung ein Reagenz über eine Form der Arbeit über ihn und die erbliche Hartnäckigkeit seines Durchgangs durch die Geschichte.",2
4405,Denn wie die Arbeit an seinen Formen und dem Inhalt selbst [des Mythos] ist die Mythologie seiner Bildung ein Reagenz auf eine Form der Arbeit an ihm und auf die heroische Zähigkeit seines Gehens durch die Geschichte.,2
4406,"Weil, wie die Arbeit an seinen [Mitos] Charakteren und Inhalten, die Mythologie seiner Entstehung auch ein Regent für die Form der Arbeit an ihm und für die erbliche Hartnäckigkeit seines Laufens durch die Geschichte ist.",2
4407,"Die Strafe steht bevor, der Becher des Zorns ist bis zum Rand gefüllt ""und so weiter.",2
4408,"Die Strafe steht an der Tür, der Kelch des Zorns ist bis zum Rand gefüllt.",2
4409,"Die Strafe ist an der Tür, der Becher des Zorns ist bis zum Rand voll usw.",2
4410,"Die Strafe ist vor der Tür, der Becher des Zornes wird bis an den Rand gefüllt.",2
4411,"Die Strafe ist an der Tür, der Becher des Zornes ist voll bis an den Rand.",2
4412,"Kara wartet an der Tür, der Becher des Zornes ist voll bis zum Rand, v. u. Z.",2
4413,"Er wird nie etwas durchmachen, was man als ""Erfahrung"" der Wissenschaft bezeichnen kann.",2
4414,"Er wird nie erfahren, was man als wissenschaftliche Erfahrung bezeichnen kann.",2
4415,"Es wird nie passieren, was man die Erfahrung der Wissenschaft nennen kann.",2
4416,"Das, was man die Erfahrung der Wissenschaft nennt, wird nie an sich vergehen.",2
4417,"Er wird niemals an sich das durchmachen, was man als die Erfahrung der Wissenschaft bezeichnen kann.",2
4418,"Er wird das, was man Wissenschaftserfahrung nennt, nie überleben.",2
4419,"Wenn bei Aristoteles, den Polen I, 6, 2, III, 6, 6, Unzufriedenheit gewöhnlich als Schwächung des gesellschaftlichen Lebens (des Staates) angesehen wird, liegt der Fehler in der Tatsache, dass sie einen bestehenden Zustand, einen positiven Zustand, berücksichtigt und nicht erkennt, dass diese Unzufriedenheit, selbst wenn man damit nicht unzufrieden wäre, durch Zufriedenheit als Verhaftung im Blutkreislauf zugrunde gehen würde.",2
4420,"Wenn man die Unzufriedenheit mit Aristoteles, Pol. I, 6, 2, III, 6, 6, 6, 6 als eine Schwächung des gesellschaftlichen Lebens (Staat) betrachtet, ist es im allgemeinen ein Fehler, den bestehenden Staat, die positive Situation zu berücksichtigen und zu vergessen, daß es, wenn es nicht unzufrieden wäre, einen Kreislaufstillstand geben würde.",2
4421,"Wenn man mit Aristoteles, Pol. I, 6, 2, III, 6, 6, die Unzufriedenheit als eine Schwächung des gesellschaftlichen Lebens (der Staat) betrachtet, liegt der Fehler darin, dass man einen bestehenden Zustand, einen positiven Zustand berücksichtigt, und es wird nicht beachtet, dass die Zufriedenheit ihn als einen Stopp der Blutzirkulation geben würde, wenn er nicht unzufrieden wäre.",2
4422,"Wenn man in der Regel mit Aristoteles, Pol. I, 6, 2, III, 6, 6 die Unzufriedenheit als eine Schwächung des sozialen Lebens (der Staat) betrachtet, liegt der Fehler darin, dass man einen bestehenden Zustand, einen positiven Zustand berücksichtigt und ignoriert, dass, wenn man nicht unzufrieden wäre, es auf die Zufriedenheit als Stopp der Blutzirkulation zurückzuführen wäre.",2
4423,"Wenn man mit Aristoteles, Pol. I, 6, 2, III, 6, 6, 6 die Unzufriedenheit in der Regel als Schwächung des gesellschaftlichen Lebens (des Staates) betrachtet, liegt der Fehler darin, dass er einen bestehenden Staat, einen positiven Zustand berücksichtigt, und dass man nicht weiß, dass, wenn man nicht darüber unzufrieden wäre, er auf die Zufriedenheit als einen Blutkreislaufstopp zurückzuführen wäre.",2
4424,"Normalerweise, wenn man mit Aristoteles, Pol. I, 6, 2, III, 6, 6, 6, 6 meint, Unzufriedenheit sei eine Schwächung des gesellschaftlichen Lebens (der Staat), der Fehler sei, den bestehenden Staat, den positiven Zustand in Betracht zu ziehen, und wenn man hier nicht unzufrieden wäre, dann wäre dies ein Grund, um durch Zufriedenheit aufzuhören.",2
4425,"Ich glaube, dass ein Großteil der langen Zeit der Finsternis, in der Europa dahindümpelt, auf den Zölibat zurückzuführen ist, der religiösen Orden auferlegt wird.",2
4426,"Ich glaube, die lange Verdunkelungszeit, in der Europa seine Zeit verbracht hat, ist zum großen Teil für das Kolibat bestimmt, das der religiösen Organisation zugewiesen wurde.",2
4427,"Ich glaube, dass die lange Zeit der Finsternis, unter der Europa geträumt hat, weitgehend das Declebat ist, das religiöse Orden auferlegt wird.",2
4428,"Ich glaube, dass die lange Zeit der Dunkelheit, unter der sich Europa verdunkelt hat, sich weitgehend dem Zölibat nähern muss, der den religiösen Orden auferlegt wird.",2
4429,"Ich glaube, dass die lange Zeit der Verdunkelung, unter der Europa verachtet hat, weitgehend mit dem Cölibat zusammenhängt, der den religiösen Orden aufgezwungen wurde.",2
4430,"Ich glaube, dass die lange Zeit der Verdunkelung, unter der sich Europa befindet, weitgehend im Zölibat verankert ist, das dem religiösen Orden aufgezwungen wurde.",2
4431,"Um dem Untergang zu entgehen, wird sie selbst dafür sorgen müssen, dass vermeidbare Störungen der natürlichen Selektion beseitigt und unvermeidbare durch bewusste sexuelle Selektion ersetzt werden.",2
4432,"Damit sie nicht am Rande der Zerstörung steht, muß sie selbst dafür sorgen, daß die unvermeidlichen Störungen der Naturwahl beseitigt und durch eine absichtliche geschlechtsspezifische Entscheidung ersetzt werden.",2
4433,"Um nicht in den Ruin zu fallen, muss sie selbst sicherstellen, dass vermeidbare Störungen der natürlichen Selektion beseitigt werden, die unvermeidlichen durch bewusste sexuelle Auswahl ersetzt werden.",2
4434,"Um die Zerstörung zu vermeiden, muß sie selbst dafür sorgen, daß die vermeidbaren Störungen der natürlichen Auslese unvermeidlich durch eine bewusste sexuelle Auslese ersetzt werden.",2
4435,"Um dem Sturz nicht zu begegnen, muß sie selbst dafür sorgen, daß vermeidbare Störungen der natürlichen Selektion beseitigt werden, daß die unvermeidlichen durch bewußte sexuelle Auslese ersetzt werden.",2
4436,"Um eine Vernichtung zu vermeiden, muss sie selbst dafür sorgen, dass die vermiedenen natürlichen Auslesestörungen beseitigt und die unvermeidlichen durch eine bewusste Geschlechtswahl ersetzt werden.",2
4437,"Die zunehmende Intellektualisierung und Rationalisierung bedeutet daher nicht ein zunehmendes Allgemeinwissen über die Lebensbedingungen, unter denen man lebt, sondern etwas anderes: das Wissen davon oder der Glaube daran: dass man es jederzeit erleben könnte, wenn man es nur wollte, und dass daher prinzipiell keine geheimnisvollen unvorhersehbaren Kräfte in ihm spielen, sondern dass man - im Prinzip - alle Dinge durch Berechnung beherrschen kann.",2
4438,"Anstatt davon zu wissen oder daran zu glauben, dass du, wenn du es willst, jederzeit erfahren könntest, dass es im Prinzip keine mysteriösen, unberechenbaren Kräfte gibt, die so tun würden, als ob du im Prinzip alles - im Prinzip - mit einer Rechnung kontrollieren könntest.",2
4439,"Die zunehmende Elektrifizierung und Rationalisierung bedeutet also nicht, daß man immer mehr über die Lebensbedingungen weiß, unter denen man sich befindet, sondern sie bedeutet etwas anderes: das Wissen darüber oder der Glaube, daß man, wenn man es wollte, jederzeit wissen könnte, daß es im Prinzip keine geheimnisvollen unvorhersehbaren Kräfte gibt, die in der Tatsache interagieren, daß man im Prinzip alles durch Berechnungen beherrschen kann.",2
4440,"Die zunehmende Rationalisierung und Rationalisierung bedeutet also nicht eine zunehmende allgemeine Kenntnis der Lebensbedingungen, in denen man sich befindet, sondern bedeutet etwas anderes: die Kenntnis dieser Dinge oder der Glaube an sie: daß man, wenn man nur will, jederzeit wissen könnte, daß es grundsätzlich keine geheimnisvollen unvorhersehbaren Mächte gibt, die darin eingefügt werden können, daß man vielmehr alle Dinge grundsätzlich durch Berechnung beherrschen kann.",2
4441,"Die Zunahme der Intellektualisierung und der Rationalisierung bedeutet also nicht eine zunehmende allgemeine Kenntnis der Lebensbedingungen, unter denen man sich befindet, sondern bedeutet etwas anderes: das Wissen oder der Glaube an sie: daß man, wenn man nur wollte, es jederzeit lernen könnte, daß es daher im Prinzip keine mysteriösen und unvorhersehbaren Kräfte gibt, die dort spielen, die man im Prinzip durch Berechnung kontrollieren kann.",2
4442,"Die zunehmende Lesbarkeit und Rationalisierung bedeutet also nicht, dass man mehr und mehr über die Lebensbedingungen weiß, in denen man sich befindet, sondern dass man weiß, ob man glaubt, wenn man will, dass man jederzeit wissen kann, dass es keine mysteriösen, unberechenbaren Kräfte gibt, die sich darin einmischen, dass man alles im Grunde durch Berechnung kontrollieren kann.",2
4443,60 Eine der allgemeinsten Unterscheidungen dieser Art ist die Trennung zwischen einem festen Hyaloplasma und einer weicheren körnigen Warteschicht (Polioplasma); beide verschmelzen oft ohne scharfe Grenzen.,2
4444,"60 Eine der häufigsten Unterschiede bei dieser Art ist die feste Hülle (Hyloplasma) und die weichere körnige Warteschicht (Polioplasma), die häufig ohne scharfe Grenzen verläuft.",2
4445,"60 Einer der häufigsten Unterschiede dieser Art ist der Duft einer festen Schicht Hyalinkruste (Hioloplasma) und einer weicheren und granularen Warteschicht (Polyoplasma), die oft ohne scharfe Grenzen überquert werden.",2
4446,"Eine der häufigsten Differenzierungen dieser Art besteht aus einer festen Schicht der Hyalinrinde (Hyaloplasma) und einer weicheren granulösen Warteschicht (Polyoplasma), die sich oft ohne scharfe Grenzen schneiden.",2
4447,"60 Eine der häufigsten Differenzierungen dieser Art ist eine feste Schicht von Hyalinrinden (Hyaloplasma) und einer weicheren, kornigen Warteschicht (Pioplasma), die häufig ohne akute Grenzen zur anderen übergeht.",2
4448,"60 Eines der häufigsten Unterschiede dieser Art ist die einzigartige Hyalinschicht der Rinde (Hyalopplasma) und die weiche, körnige Schicht der Erwartung (Polyoplasma), die oft ohne scharfe Grenzen durchquert werden.",2
4449,"Die absorbierten Marianer im Südland sind in den Bann der südlichen Weltsicht gefallen, im Gegensatz zu den Nordeuropäern auf der anderen Seite des Limes, die zwar keinen südlichen haben, aber ist diese Schlussfolgerung auf verschiedene Keime nicht überflüssig?",2
4450,"Die Marianen, die im Süden gesaugt wurden, wurden von der südkoreanischen Weltbühne bezirzt, im Gegensatz zu den Nordeuropas auf der anderen Seite von Limes, die nicht südeuropäischer Natur sind, aber ist diese ganze Vorstellung von den verschiedenen Embryos nicht überflüssig?",2
4451,Ist diese Schlussfolgerung über verschiedene Keimstoffe nicht überflüssig?,2
4452,"Die ertrunkenen Marianer im Süden des Landes sind in den Zauber der Vision der südlichen Welt gefallen, im Gegensatz zu den nordeuropäischen jenseits des Limes, die nicht, sondern des Südens sind, ist es nicht überflüssig, diese Schlussfolgerung über verschiedene Keime?",2
4453,"Sind die Marien, die im Süden des Landes streben, von der Vision der südamerikanischen Welt beherrscht worden, im Gegensatz zu den nördlichen Europiern über die Lime hinaus, die nicht aus dem Süden ist, aber nicht nutzlos ist, diese Schlussfolgerung auf verschiedene Keime zu ziehen?",2
4454,"Die im südlichen Teil des Landes absorbierten Mariens sind in den Zauber der südlichen Welt eingedrungen, im Gegensatz zu den nördlichen Europapianern hinter den Limes, die nicht südlich sind, aber ist das nicht ein unnötiger Blick auf das vielfältige Sprossenmaterial?",2
4455,"""Präventivverkehr"" würde zu einem populären Brauch, die Quelle nationaler Vitalität würde zur Moral erhoben, die Quelle nationaler Vitalität würde zu schwappen drohen... ""zu schwappen""...",2
4456,"""Vorbeugender Verkehr"" wäre eine Art der Bevölkerung, wenn die Quelle der nationalen Lebenskraft zu hoch gehoben würde, die Quelle der nationalen Lebenskraft droht zu vergeuden...""",2
4457,"Der ""vorbeugende Transport"" würde zu den Volksbräuchen steigen, wenn die Quelle der nationalen Lebenskraft zu hoch würde, würde die Quelle der nationalen Lebenskraft zu verschütten drohen.... """,2
4458,"Der 'Präventivverkehr' wurde auf den Volkssitte angewandt, wenn die Quelle der nationalen Lebenskraft zu hoch angehoben worden wäre, würde die Quelle der nationalen Lebenskraft zu stürzen drohen...........................................................................................................................................................................",2
4459,"Der ""vorbeugende Verkehr"" zum Volksgewohnheit erhöht, wenn die Quelle der nationalen Lebenskraft angehoben würde, würde die Quelle der nationalen Lebenskraft drohen zu schütteln....... """,2
4460,"""Vorhersager"" würde die Quelle der nationalen Lebenskraft erhöhen, die Gefahr, die Quelle der nationalen Lebenskraft zu verschütten...""",2
4461,"Der Absolutismus der Gnade, den Markion in seiner Heilsgeschichte ausübt, leitet seine rigide Reinheit gerade aus der Tatsache ab, dass es nicht ein Vater ist, der sich um seine verlorenen Kinder kümmert und sie durch das Opfer seines eingeborenen Sohnes wiederherstellt, sondern eine Gottheit, die sich der Welt völlig ungebunden und aus epikureanischer Distanz unachtsam um die Menschen kümmert.",2
4462,"Die absolute Barmherzigkeit, die Markion in seiner Heilgeschichte gezeigt hat, ist darauf zurückzuführen, dass Vater seine vermissten Kinder nicht über das Opfer seiner Ureinwohner empfängt und zurückerobert, sondern die Welt in einer aktuellen Gravitation der absolut unsicheren, epikuranischen Distanz akzeptiert.",2
4463,"Der Absolutismus der Gnade, die Markus in seiner Heilsgeschichte gezeigt hat, ist genau darauf zurückzuführen, dass kein Vater seine verlorenen Kinder annimmt und sie durch das Opfer seines Eingeborenen wiedererlangt, sondern dass eine völlig unverbindliche Gottheit der Welt, fern von der Epikure, in einem freien Akt der Menschen akzeptiert wird.",2
4464,"Der Absolutismus der Gnade, die die Muttergottes in ihrer Heilsgeschichte praktiziert, hat ihre strenge Reinheit gerade durch die Tatsache, dass sich nicht ein Vater um seine verlorenen Kinder kümmert und sie mit dem Opfer seines Eingeborenen wiedererlangt, sondern eine Gottheit, die völlig nicht an die Welt gebunden ist, epikureische Entfernung, die sich in einem acte gratuit der Menschen kümmert.",2
4465,"Der Absolutismus der Gnade, die Markion in seiner Heilsgeschichte unter Beweis stellt, hat seine starre Reinheit, gerade weil ein Vater sich nicht um seine verlorenen Kinder kümmert und sie nicht durch das Opfer seines Eingeborenen wieder lebendig macht, sondern weil eine Gottheit, die der Welt völlig unwürdig ist, aus epikurischer Entfernung ohne Sorge in einem freien Akt der Menschen akzeptiert wird.",2
4466,"Die Absolutheit der Gnade, die Markus in seiner Errettungsgeschichte offenbart, hat seine untadelige Reinheit gerade deshalb, weil der Vater sich nicht um seine vermissten Kinder kümmert und durch das Opfer seines Eingeborenen zurückkehrt, sondern einer der Gottheiten, völlig ohne Verpflichtungen in der Welt, in epikureischer, sorgloser Distanz, wird in den Akt des Gratuals der Menschheit aufgenommen.",2
4467,"Folglich mussten sie an bestimmten Orten, deren Auswahl natürlich völlig dem subjektiven Ermessen überlassen war - schließlich enthält jede Verpflichtung, jeder Vertrag, jede zivile Beziehung, selbst im freiesten Staat, eine gewisse Beschränkung der Freiheit - Dämme gegen den Verlauf logischer Schlussfolgerungen errichten: Einschränkung - Dämme gegen den Verlauf logischer Schlussfolgerungen:",2
4468,"Sie mussten also alles tun, was sie selbstverständlich unter subjektiven Gesichtspunkten wählen konnten, weil alle Verpflichtungen, jeder Vertrag, jede Bürgerbeziehung in einem freien Staat eine gewisse Einschränkung der Freiheit gegen den Verlauf der logischen Schlußfolgerungen beinhaltete: Die Staus gegen den Ablauf der logischen Schlußfolgerungen zu begrenzen:",2
4469,"An jedem Ort, dessen Auswahl natürlich völlig dem subjektiven Ermessen überlassen wurde, muss jede Verpflichtung, jeder Vertrag, jede Bürgerbeziehung, auch im freisten Staat, eine gewisse Einschränkung der Freiheit der Beute gegen die logischen Schlussfolgerungen vornehmen: Begrenzung der Beute gegen den Verlauf der logischen Schlussfolgerungen:",2
4470,"Folglich führte an jedem Ort, dessen Wahl selbstverständlich dem subjektiven Ermessen überlassen wurde, jede Verpflichtung, jeder Vertrag, jede Beziehung zu den Bürgern, auch im freien Staat, zu einer gewissen Einschränkung der Freiheit im Widerspruch zum Verlauf der logischen Schlußfolgerungen: Grenze, im Gegensatz zum Verlauf der logischen Schlußfolgerungen:",2
4471,"Daher mussten sie an jedem Ort, dessen Wahl natürlich völlig subjektiv überlassen war, alle Verpflichtungen, Verträge, alle Bürgerbeziehungen, auch im freisten Staat, zur Durchführung einer bestimmten Freiheitsbeschränkung, Sperren gegen den Kurs der logischen Schlussfolgerungen einschließen: Begrenzung der Sperren gegen den Kurs der logischen Schlussfolgerungen:",2
4472,"Daher mussten sie an irgendeiner Stelle, deren Wahl natürlich völlig subjektiver Diskretion überlassen war, endlich eine gewisse Einschränkung der Freiheit vornehmen, selbst in einem der langsamsten Staaten, gegen den logischen Grund: die Absperrungen gegen den logischen Grund zu begrenzen:",2
4473,"Ich habe bereits erwähnt, dass die Frage des gesellschaftlichen Lebens (der Menschen) keine unabhängigen und gleichberechtigten Individuen aufweist, sondern dass diese Frage historisch gesehen eine Angelegenheit kleinerer oder größerer Aggregate von Individuen ist.",2
4474,"Ich habe bereits erwähnt, dass ein Element des sozialen Lebens (Menschen) in der Tat keine eigenständigen und gleichberechtigten Individuen zeigt, sondern dass es sich dabei um ein historisch kleinerer oder größerer Zusammenschluss von Individuen handelt.",2
4475,"Ich habe bereits erwähnt, dass die Materie des gesellschaftlichen Lebens (die Menschen) tatsächlich keine unabhängigen und gleichen Individuen zeigt, sondern, historisch gesehen, diese Materie ist eine kleinere oder größere aggregierte Vereinigung von Individuen.",2
4476,"Ich hatte bereits gesagt, dass die Materie des gesellschaftlichen Lebens (Menschen) de facto keine autonomen und gleichberechtigten Individuen zeigt, sondern dass es sich historisch um kleinere oder größere Bindungen als Individuen handelt.",2
4477,"Ich hatte bereits erwähnt, dass die Materie des gesellschaftlichen Lebens (Männer) in Wirklichkeit keine unabhängigen und gleichberechtigten Individuen zeigt, sondern historisch gesehen eine kleinere oder breitere Gruppe von Individuen ist.",2
4478,"Ich habe bereits erwähnt, dass die Materie des gesellschaftlichen Lebens (Menschen) tatsächlich keine eigenständigen und ebenbürtigen Individuen aufweist, sondern dass diese Materie historisch kleiner oder größer ist als die der Individuen.",2
4479,Ein neues Gesetz ist immer mehr oder weniger ein Sprung ins Ungewisse.,2
4480,Das neue Gesetz ist mehr oder weniger ein Sprung in die Dunkelheit.,2
4481,Ein neues Gesetz ist immer mehr oder weniger ein Sprung in die Dunkelheit.,2
4482,Das neue Gesetz ist immer mehr oder weniger ein Sprung in die Dunkelheit.,2
4483,"""Was das Wesen des Staates im Allgemeinen angeht, so müssen wir ihm... sein eigenes wirkliches Wesen zuschreiben: Er erscheint uns als ein menschlicher sozialer Organismus, mit einem einheitlichen sozialen Organismus, der sich vom Leben seiner Mitglieder unterscheidet, mit einem einheitlichen Leben als Ganzem, das sich vom Leben seiner Mitglieder unterscheidet.",2
4484,"Wir müssen davon ausgehen, dass ein Staat sein wahres Wesen besitzt und wie ein Organ der menschlichen Gesellschaft aussieht, das über ein einheitliches Organ verfügt, dessen Mitglieder gelebt haben und dessen gesamtes Leben sich von dem seiner Mitglieder unterscheidet.",2
4485,"Was die Natur des Staates im Allgemeinen betrifft, so müssen wir ihm eine eigene reale Einheit zuordnen, die uns als einen menschlichen sozialen Organismus mit einem einzigen sozialen Organismus betrachtet, der sich vom Leben seiner Mitglieder unterscheidet und ein einzigartiges und vom Leben seiner Mitglieder abweichendes globales Leben hat.",2
4486,"Was das Wesen des Staates im Allgemeinen betrifft, so müssen wir ihm eine eigene reale Einheit zuschreiben, die uns als ein menschlicher sozialer Organismus mit einem einzigen sozialen Organismus erscheint, der sich vom Leben seiner Mitglieder unterscheidet, mit einem globalen Leben, das sich vom Leben seiner Mitglieder unterscheidet.",2
4487,"Was das Wesen des Staates im Allgemeinen betrifft, so müssen wir ihm eine wirkliche, eigene Einheit zuweisen, die uns als eine menschliche Gesellschaftsorganisation mit einer einzigen Gesellschaftsorganisation erscheint, die sich vom Leben ihrer Mitglieder unterscheidet, mit einem einzigartigen Gesamtleben, das sich vom Leben ihrer Mitglieder unterscheidet.",2
4488,"Was die Natur des Staates betrifft, so müssen wir ihm unser wahres Wesen zuschreiben, das wir als menschliche soziale Organisation zu betrachten scheinen, mit einem einzigen, vielfältigen und einheitlichen Organismus der Gesellschaft, mit einem einzigen, vielfältigen Leben ihrer Mitglieder, mit einem einzigen, einheitlichen Leben ihrer Mitglieder.",2
4489,"Die Organisation geht, wie es normal ist, manchmal zu weit, und es gibt eine politische Revolution, in der Tammanh erliegt; dann gibt es das allgemeine ""Soreeching des amerikanischen Adlers"", und man hört hochtrabende Phrasen und Leitartikel, die ""Ehrlichkeit erlöst"" 2c, nur um die unzerstörbare Tammanh-Bande nach zwei Jahren bei den nächsten Wahlen wieder an der Spitze zu sehen, wenn sich die allgemeine Empörung verflüchtigt hat. ""Werden die Vereinigten Staaten dann im Falle eines Angriffs auf Kanada über Kanada wachen?",2
4490,"Die Organisation, wie sie selbstverständlich ist, geht von Zeit zu Zeit zu weit, und in Tammanhi-Haus findet eine politische Revolution statt, bei der die allgemeine Vereinigung der Tschechen wieder unzerstörbar wird.",2
4491,"Die Organisation, wie natürlich, geht manchmal zu weit, und es gibt eine politische Revolution, in der Tammanh unterliegt; dann ist es üblich, die Sicherheit des amerikanischen Adlers, und es hören Phrasen und Verlage mit hoher StimmeHonesty redemed 2c., nur nach zwei Jahren bei der nächsten Wahl, wenn die allgemeine Empörung verdunkelt, um wieder auf dem Ruder die unzerstörbare Tamman-Band zu sehen. Sind dann die Vereinigten Staaten Wachen des Schildes auf Canada im Falle eines Angriffs auf das gleiche?",2
4492,"Die Organisation, wie es natürlich ist, geht manchmal zu weit, und es findet eine politische Revolution statt, in der Tammanh ist Gegenstand; dann gibt es einen General ""Soreeching of the American Eagle"" und hören Sie die Phrasen und Leitartikel mit lauter Stimme ""Honesty redemed"" 2c., erst nach zwei Jahren bei den nächsten Wahlen, wenn die allgemeine Empörung verdunkelt ist, die Bande von Tamman unverweslich wieder am Steuer.",2
4493,"Die Organisation, wie es natürlich ist, geht manchmal zu weit, und es gibt eine politische Revolution, in der Tammanh unterworfen wird; dann ist es General ""Soreeching of the american eagle"" und man hört Sätze und Leitartikel 'Honesty redeemed"" 2c., erst nach zwei Jahren bei der nächsten Wahl, wenn die allgemeine Empörung verdampft, um wieder die Bande von Tammanh unzerstörbar an der Bar zu sehen.",2
4494,"Die Organisation, wie es natürlich ist, dauert vorübergehend an und es findet eine politische Revolution statt, in der Tammanh unterliegt; dann ist es eine allgemeine WSoreeching of the American eagle.Sie hören laute Sätze und Editoren in Honesty redemed 2c., nur nach zwei Jahren in den nächsten Wahlen, wenn die allgemeine Empörung verbrannt ist, um die unzerstörbare Bande von Tammanh wieder am Steuer zu sehen. Dann werden die Vereinigten Staaten Schutzschilde über Canada für den Fall eines Angriffs auf das gleiche?",2
4495,"Wenn sie den Weg der Fehde wählt, wird nicht nur der Totschläger bloßgestellt, sondern seine ganze Familie, und es entwickelt sich ein Krieg zwischen den Mördern, aber seine ganze Familie wird bloßgestellt, und es entwickelt sich ein Krieg zwischen dem Bauch des Getöteten (der toten Hand) und der Familie des Totschlägers (der lebendigen Hand).",2
4496,"Wenn er den Weg des Streits wählt, dann trifft er nicht nur den Mörder, sondern seine ganze Familie, und es beginnt, den Krieg zwischen den Schlägern, sondern mit seiner ganzen Familie zu führen und einen Krieg zwischen dem toten Bauch (toten Händen) und dem Stamm des Killers (lebenden Händen) zu führen.",2
4497,"Wenn er den Weg des Streites wählt, so wird er nicht der Mörder sein, sondern seine ganze Familie, und er wird den Krieg zwischen den Mördern erretten, sondern seine ganze Familie, und er wird den Krieg zwischen dem Magen des Mörders und der Familie des Mörders erretten.",2
4498,"Wenn er den Weg der Fehde wählt, ist er nicht nur der Mörder, sondern seine ganze Familie ist einem Krieg zwischen den Schlägern ausgesetzt, sondern seine ganze Familie ist einem Krieg zwischen dem Magen des Ermordeten (der toten Hand) und der Familie des Mörders (der lebenden Hand) ausgesetzt.",2
4499,"Wenn sie den Weg des Streites wählt, ist es nicht nur der Mörder, der ausgesetzt ist, sondern seine ganze Familie, und ein Krieg zwischen den Mördern, sondern seine ganze Familie, und ein Krieg zwischen dem Magen des Mörders (der toten Hand) und dem des Mörders (der lebendigen Hand) bricht aus.",2
4500,"Wenn sie sich für den Feind entscheidet, ist der Mörder nicht nur dem Tod ausgesetzt, sondern seine ganze Familie und der Krieg zwischen den Mördern wird beginnen, sondern seine ganze Einheit und der Krieg zwischen dem Magen des Ermordeten (der toten Hand) und dem Geschlecht des Mörders (der lebendigen Hand).",2
4501,"Was die Unterdrückung angeht, könnten sie ebenso gut vorschlagen, das Fass der Danaids zu füllen.",2
